Generator,Run,Loss,Time,Fit,Cos Sim,Est Rank
beta,46,rayleigh,0.453680,0.380359,0.790787,32.000000,
beta,46,gamma,0.343692,0.387910,0.790788,32.000000,
beta,46,huber (0.25),0.024621,0.002327,0.138817,32.000000,
beta,46,beta (0.3),0.426222,0.387908,0.790787,32.000000,
beta,47,normal,0.025350,0.002336,0.139317,32.000000,
beta,47,rayleigh,0.405636,0.379723,0.790347,32.000000,
beta,47,gamma,0.297291,0.387340,0.790346,32.000000,
beta,47,huber (0.25),0.018496,0.002336,0.139317,32.000000,
beta,47,beta (0.3),0.398033,0.387338,0.790345,32.000000,
beta,48,normal,0.022464,0.002362,0.140821,32.000000,
beta,48,rayleigh,0.462894,0.380341,0.790689,32.000000,
beta,48,gamma,0.370786,0.387780,0.790687,32.000000,
beta,48,huber (0.25),0.024032,0.002362,0.140821,32.000000,
beta,48,beta (0.3),0.444363,0.387780,0.790687,32.000000,
beta,49,normal,0.021040,0.002328,0.138871,32.000000,
beta,49,rayleigh,0.373188,0.380490,0.790800,32.000000,
beta,49,gamma,0.250240,0.387923,0.790798,32.000000,
beta,49,huber (0.25),0.020346,0.002328,0.138871,32.000000,
beta,49,beta (0.3),0.387048,0.387921,0.790797,32.000000,
beta,50,normal,0.021401,0.002359,0.140697,32.000000,
beta,50,rayleigh,0.475887,0.379795,0.790312,32.000000,
beta,50,gamma,0.315922,0.387293,0.790310,32.000000,
beta,50,huber (0.25),0.035164,0.002359,0.140697,32.000000,
beta,50,beta (0.3),0.441370,0.387291,0.790308,32.000000,
beta,51,normal,0.022882,0.002353,0.140351,32.000000,
beta,51,rayleigh,0.354962,0.380357,0.790807,32.000000,
beta,51,gamma,0.307049,0.387936,0.790808,32.000000,
beta,51,huber (0.25),0.019447,0.002353,0.140351,32.000000,
beta,51,beta (0.3),0.392848,0.387936,0.790808,32.000000,
beta,52,normal,0.028293,0.002346,0.140006,32.000000,
beta,52,rayleigh,0.444404,0.379745,0.790366,32.000000,
beta,52,gamma,0.301141,0.387367,0.790367,32.000000,
beta,52,huber (0.25),0.023700,0.002346,0.140006,32.000000,
beta,52,beta (0.3),0.447210,0.387365,0.790366,32.000000,
beta,53,normal,0.020798,0.002335,0.139292,32.000000,
beta,53,rayleigh,0.371904,0.379921,0.790479,32.000000,
beta,53,gamma,0.249163,0.387515,0.790482,32.000000,
beta,53,huber (0.25),0.018292,0.002335,0.139292,32.000000,
beta,53,beta (0.3),0.385237,0.387514,0.790482,32.000000,
beta,54,normal,0.023639,0.002333,0.139202,32.000000,
beta,54,rayleigh,0.488293,0.380236,0.790618,32.000000,
beta,54,gamma,0.273809,0.387686,0.790615,32.000000,
beta,54,huber (0.25),0.023931,0.002333,0.139202,32.000000,
beta,54,beta (0.3),0.444403,0.387684,0.790613,32.000000,
beta,55,normal,0.024796,0.002338,0.139544,32.000000,
beta,55,rayleigh,0.428480,0.380428,0.790756,32.000000,
beta,55,gamma,0.260673,0.387862,0.790751,32.000000,
beta,55,huber (0.25),0.030986,0.002338,0.139544,32.000000,
beta,55,beta (0.3),0.410798,0.387860,0.790749,32.000000,
beta,56,normal,0.021015,0.002349,0.140129,32.000000,
beta,56,rayleigh,0.536700,0.379896,0.790464,32.000000,
beta,56,gamma,0.346967,0.387494,0.790466,32.000000,
beta,56,huber (0.25),0.022845,0.002349,0.140129,32.000000,
beta,56,beta (0.3),0.439566,0.387493,0.790465,32.000000,
beta,57,normal,0.023612,0.002346,0.139916,32.000000,
beta,57,rayleigh,0.333373,0.380070,0.790603,32.000000,
beta,57,gamma,0.283325,0.387672,0.790604,32.000000,
beta,57,huber (0.25),0.018621,0.002346,0.139916,32.000000,
beta,57,beta (0.3),0.383693,0.387671,0.790603,32.000000,
beta,58,normal,0.020705,0.002358,0.140689,32.000000,
beta,58,rayleigh,0.586053,0.380378,0.790716,32.000000,
beta,58,gamma,0.348501,0.387815,0.790715,32.000000,
beta,58,huber (0.25),0.023964,0.002358,0.140689,32.000000,
beta,58,beta (0.3),0.439106,0.387813,0.790713,32.000000,
beta,59,normal,0.024783,0.002341,0.139844,32.000000,
beta,59,rayleigh,0.413309,0.380150,0.790652,32.000000,
beta,59,gamma,0.318770,0.387737,0.790654,32.000000,
beta,59,huber (0.25),0.018868,0.002341,0.139844,32.000000,
beta,59,beta (0.3),0.402897,0.387736,0.790653,32.000000,
beta,60,normal,0.028967,0.002328,0.138891,32.000000,
beta,60,rayleigh,0.499476,0.380046,0.790572,32.000000,
beta,60,gamma,0.311217,0.387632,0.790573,32.000000,
beta,60,huber (0.25),0.026242,0.002328,0.138891,32.000000,
beta,60,beta (0.3),0.429402,0.387630,0.790571,32.000000,
beta,61,normal,0.023867,0.002343,0.139886,32.000000,
beta,61,rayleigh,0.387029,0.379976,0.790518,32.000000,
beta,61,gamma,0.251247,0.387561,0.790518,32.000000,
beta,61,huber (0.25),0.019410,0.002343,0.139886,32.000000,
beta,61,beta (0.3),0.442601,0.387560,0.790517,32.000000,
beta,62,normal,0.022596,0.002338,0.139603,32.000000,
beta,62,rayleigh,0.447674,0.380773,0.791075,32.000000,
beta,62,gamma,0.301944,0.388281,0.791075,32.000000,
beta,62,huber (0.25),0.023084,0.002338,0.139603,32.000000,
beta,62,beta (0.3),0.452170,0.388280,0.791074,32.000000,
beta,63,normal,0.023893,0.002351,0.140286,32.000000,
beta,63,rayleigh,0.371784,0.380301,0.790749,32.000000,
beta,63,gamma,0.267599,0.387862,0.790751,32.000000,
beta,63,huber (0.25),0.019343,0.002351,0.140286,32.000000,
beta,63,beta (0.3),0.412398,0.387860,0.790750,32.000000,
beta,64,normal,0.022853,0.002342,0.139701,32.000000,
beta,64,rayleigh,0.474542,0.380063,0.790584,32.000000,
beta,64,gamma,0.338180,0.387650,0.790587,32.000000,
beta,64,huber (0.25),0.024540,0.002342,0.139701,32.000000,
beta,64,beta (0.3),0.462904,0.387649,0.790586,32.000000,
beta,65,normal,0.026700,0.002342,0.139698,32.000000,
beta,65,rayleigh,0.428886,0.380059,0.790584,32.000000,
beta,65,gamma,0.280159,0.387648,0.790585,32.000000,
beta,65,huber (0.25),0.020585,0.002342,0.139698,32.000000,
beta,65,beta (0.3),0.422416,0.387647,0.790584,32.000000,
beta,66,normal,0.024154,0.002331,0.139068,32.000000,
beta,66,rayleigh,0.489474,0.380362,0.790795,32.000000,
beta,66,gamma,0.312993,0.387920,0.790796,32.000000,
beta,66,huber (0.25),0.023741,0.002331,0.139068,32.000000,
beta,66,beta (0.3),0.426702,0.387919,0.790795,32.000000,
beta,67,normal,0.024866,0.002369,0.141116,32.000000,
beta,67,rayleigh,0.382448,0.379788,0.790305,32.000000,
beta,67,gamma,0.296816,0.387283,0.790302,32.000000,
beta,67,huber (0.25),0.030965,0.002369,0.141116,32.000000,
beta,67,beta (0.3),0.439747,0.387281,0.790301,32.000000,
beta,68,normal,0.026047,0.002327,0.138856,32.000000,
beta,68,rayleigh,0.481214,0.380253,0.790724,32.000000,
beta,68,gamma,0.308599,0.387830,0.790726,32.000000,
beta,68,huber (0.25),0.036572,0.002327,0.138856,32.000000,
beta,68,beta (0.3),0.428224,0.387829,0.790726,32.000000,
beta,69,normal,0.020981,0.002345,0.139736,32.000000,
beta,69,rayleigh,0.333613,0.380512,0.790810,32.000000,
beta,69,gamma,0.300766,0.387936,0.790808,32.000000,
beta,69,huber (0.25),0.017983,0.002345,0.139736,32.000000,
beta,69,beta (0.3),0.381968,0.387935,0.790807,32.000000,
beta,70,normal,0.037792,0.002350,0.140034,32.000000,
beta,70,rayleigh,0.433935,0.380021,0.790562,32.000000,
beta,70,gamma,0.267896,0.387620,0.790563,32.000000,
beta,70,huber (0.25),0.023025,0.002350,0.140034,32.000000,
beta,70,beta (0.3),0.424590,0.387619,0.790563,32.000000,
beta,71,normal,0.024825,0.002370,0.141364,32.000000,
beta,71,rayleigh,0.354442,0.379515,0.790206,32.000000,
beta,71,gamma,0.276010,0.387161,0.790208,32.000000,
beta,71,huber (0.25),0.018182,0.002370,0.141364,32.000000,
beta,71,beta (0.3),0.411730,0.387161,0.790208,32.000000,
beta,72,normal,0.022387,0.002337,0.139475,32.000000,
beta,72,rayleigh,0.424460,0.380520,0.790893,32.000000,
beta,72,gamma,0.293459,0.388050,0.790896,32.000000,
beta,72,huber (0.25),0.024221,0.002337,0.139475,32.000000,
beta,72,beta (0.3),0.446336,0.388048,0.790895,32.000000,
beta,73,normal,0.020857,0.002335,0.139265,32.000000,
beta,73,rayleigh,0.370190,0.380386,0.790729,32.000000,
beta,73,gamma,0.277843,0.387829,0.790725,32.000000,
beta,73,huber (0.25),0.022710,0.002335,0.139265,32.000000,
beta,73,beta (0.3),0.430274,0.387827,0.790724,32.000000,
beta,74,normal,0.024556,0.002342,0.139751,32.000000,
beta,74,rayleigh,0.480074,0.380430,0.790851,32.000000,
beta,74,gamma,0.270603,0.387991,0.790851,32.000000,
beta,74,huber (0.25),0.024800,0.002342,0.139751,32.000000,
beta,74,beta (0.3),0.426975,0.387990,0.790850,32.000000,
beta,75,normal,0.024473,0.002340,0.139763,32.000000,
beta,75,rayleigh,0.383895,0.380259,0.790632,32.000000,
beta,75,gamma,0.252928,0.387708,0.790632,32.000000,
beta,75,huber (0.25),0.019973,0.002340,0.139763,32.000000,
beta,75,beta (0.3),0.384184,0.387708,0.790631,32.000000,
beta,76,normal,0.028052,0.002348,0.140182,32.000000,
beta,76,rayleigh,0.447370,0.380583,0.790948,32.000000,
beta,76,gamma,0.333616,0.388121,0.790952,32.000000,
beta,76,huber (0.25),0.022959,0.002348,0.140182,32.000000,
beta,76,beta (0.3),0.459207,0.388121,0.790951,32.000000,
beta,77,normal,0.023329,0.002355,0.140371,32.000000,
beta,77,rayleigh,0.362130,0.380269,0.790639,32.000000,
beta,77,gamma,0.250265,0.387716,0.790638,32.000000,
beta,77,huber (0.25),0.025908,0.002355,0.140371,32.000000,
beta,77,beta (0.3),0.395912,0.387714,0.790637,32.000000,
beta,78,normal,0.020196,0.002352,0.140188,32.000000,
beta,78,rayleigh,0.483031,0.380361,0.790703,32.000000,
beta,78,gamma,0.302891,0.387798,0.790701,32.000000,
beta,78,huber (0.25),0.023748,0.002352,0.140188,32.000000,
beta,78,beta (0.3),0.435309,0.387797,0.790701,32.000000,
beta,79,normal,0.021992,0.002321,0.138582,32.000000,
beta,79,rayleigh,0.435814,0.379808,0.790322,32.000000,
beta,79,gamma,0.282593,0.387303,0.790318,32.000000,
beta,79,huber (0.25),0.018282,0.002321,0.138582,32.000000,
beta,79,beta (0.3),0.416372,0.387301,0.790316,32.000000,
beta,80,normal,0.023540,0.002354,0.140381,32.000000,
beta,80,rayleigh,0.538039,0.380517,0.790894,32.000000,
beta,80,gamma,0.297440,0.388050,0.790896,32.000000,
beta,80,huber (0.25),0.024349,0.002354,0.140381,32.000000,
beta,80,beta (0.3),0.426414,0.388048,0.790895,32.000000,
beta,81,normal,0.022451,0.002352,0.140225,32.000000,
beta,81,rayleigh,0.326230,0.380292,0.790657,32.000000,
beta,81,gamma,0.271364,0.387735,0.790653,32.000000,
beta,81,huber (0.25),0.023800,0.002352,0.140225,32.000000,
beta,81,beta (0.3),0.391514,0.387734,0.790652,32.000000,
beta,82,normal,0.038423,0.002375,0.141547,32.000000,
beta,82,rayleigh,0.418216,0.379736,0.790350,32.000000,
beta,82,gamma,0.269048,0.387349,0.790353,32.000000,
beta,82,huber (0.25),0.026242,0.002375,0.141547,32.000000,
beta,82,beta (0.3),0.421722,0.387348,0.790353,32.000000,
beta,83,normal,0.020640,0.002321,0.138661,32.000000,
beta,83,rayleigh,0.307886,0.380515,0.790813,32.000000,
beta,83,gamma,0.224931,0.387939,0.790811,32.000000,
beta,83,huber (0.25),0.019769,0.002321,0.138661,32.000000,
beta,83,beta (0.3),0.395653,0.387937,0.790809,32.000000,
beta,84,normal,0.021900,0.002343,0.139813,32.000000,
beta,84,rayleigh,0.517839,0.380013,0.790461,32.000000,
beta,84,gamma,0.314540,0.387487,0.790460,32.000000,
beta,84,huber (0.25),0.024618,0.002343,0.139813,32.000000,
beta,84,beta (0.3),0.426619,0.387486,0.790459,32.000000,
beta,85,normal,0.023492,0.002333,0.139209,32.000000,
beta,85,rayleigh,0.382844,0.380402,0.790827,32.000000,
beta,85,gamma,0.285569,0.387965,0.790831,32.000000,
beta,85,huber (0.25),0.021911,0.002333,0.139209,32.000000,
beta,85,beta (0.3),0.398147,0.387964,0.790830,32.000000,
beta,86,normal,0.022851,0.002342,0.139683,32.000000,
beta,86,rayleigh,0.498007,0.380288,0.790654,32.000000,
beta,86,gamma,0.307601,0.387736,0.790653,32.000000,
beta,86,huber (0.25),0.029269,0.002342,0.139683,32.000000,
beta,86,beta (0.3),0.437646,0.387735,0.790653,32.000000,
beta,87,normal,0.026459,0.002347,0.140018,32.000000,
beta,87,rayleigh,0.388538,0.380337,0.790779,32.000000,
beta,87,gamma,0.261214,0.387898,0.790779,32.000000,
beta,87,huber (0.25),0.019103,0.002347,0.140018,32.000000,
beta,87,beta (0.3),0.392664,0.387896,0.790777,32.000000,
beta,88,normal,0.034652,0.002343,0.139708,32.000000,
beta,88,rayleigh,0.440579,0.380118,0.790626,32.000000,
beta,88,gamma,0.290676,0.387700,0.790626,32.000000,
beta,88,huber (0.25),0.023637,0.002343,0.139708,32.000000,
beta,88,beta (0.3),0.433211,0.387698,0.790624,32.000000,
beta,89,normal,0.022200,0.002349,0.140129,32.000000,
beta,89,rayleigh,0.370473,0.379885,0.790461,32.000000,
beta,89,gamma,0.266684,0.387488,0.790461,32.000000,
beta,89,huber (0.25),0.030800,0.002349,0.140129,32.000000,
beta,89,beta (0.3),0.403501,0.387487,0.790461,32.000000,
beta,90,normal,0.020873,0.002330,0.138985,32.000000,
beta,90,rayleigh,0.448326,0.380271,0.790643,32.000000,
beta,90,gamma,0.268427,0.387717,0.790639,32.000000,
beta,90,huber (0.25),0.022600,0.002330,0.138985,32.000000,
beta,90,beta (0.3),0.437260,0.387715,0.790637,32.000000,
beta,91,normal,0.020714,0.002346,0.139976,32.000000,
beta,91,rayleigh,0.387138,0.380145,0.790554,32.000000,
beta,91,gamma,0.274979,0.387606,0.790553,32.000000,
beta,91,huber (0.25),0.021217,0.002346,0.139976,32.000000,
beta,91,beta (0.3),0.405854,0.387605,0.790552,32.000000,
beta,92,normal,0.034843,0.002345,0.139964,32.000000,
beta,92,rayleigh,0.502048,0.380656,0.790993,32.000000,
beta,92,gamma,0.326765,0.388179,0.790996,32.000000,
beta,92,huber (0.25),0.024000,0.002345,0.139964,32.000000,
beta,92,beta (0.3),0.430672,0.388178,0.790995,32.000000,
beta,93,normal,0.026550,0.002335,0.139323,32.000000,
beta,93,rayleigh,0.408016,0.380216,0.790601,32.000000,
beta,93,gamma,0.291839,0.387665,0.790599,32.000000,
beta,93,huber (0.25),0.022037,0.002335,0.139323,32.000000,
beta,93,beta (0.3),0.425440,0.387664,0.790597,32.000000,
beta,94,normal,0.024323,0.002335,0.139261,32.000000,
beta,94,rayleigh,0.418211,0.380238,0.790708,32.000000,
beta,94,gamma,0.293871,0.387806,0.790708,32.000000,
beta,94,huber (0.25),0.024031,0.002335,0.139261,32.000000,
beta,94,beta (0.3),0.438379,0.387804,0.790706,32.000000,
beta,95,normal,0.025836,0.002348,0.139996,32.000000,
beta,95,rayleigh,0.345885,0.380737,0.790968,32.000000,
beta,95,gamma,0.242764,0.388139,0.790965,32.000000,
beta,95,huber (0.25),0.021088,0.002348,0.139996,32.000000,
beta,95,beta (0.3),0.422213,0.388138,0.790964,32.000000,
beta,96,normal,0.022195,0.002351,0.140192,32.000000,
beta,96,rayleigh,0.454802,0.379739,0.790358,32.000000,
beta,96,gamma,0.304735,0.387356,0.790359,32.000000,
beta,96,huber (0.25),0.024113,0.002351,0.140192,32.000000,
beta,96,beta (0.3),0.482871,0.387355,0.790358,32.000000,
beta,97,normal,0.026906,0.002336,0.139334,32.000000,
beta,97,rayleigh,0.309436,0.380189,0.790676,32.000000,
beta,97,gamma,0.224999,0.387766,0.790677,32.000000,
beta,97,huber (0.25),0.022496,0.002336,0.139334,32.000000,
beta,97,beta (0.3),0.390827,0.387765,0.790676,32.000000,
beta,98,normal,0.026762,0.002329,0.138954,32.000000,
beta,98,rayleigh,0.513541,0.379835,0.790423,32.000000,
beta,98,gamma,0.274565,0.387438,0.790423,32.000000,
beta,98,huber (0.25),0.024058,0.002329,0.138954,32.000000,
beta,98,beta (0.3),0.440608,0.387436,0.790421,32.000000,
beta,99,normal,0.023094,0.002345,0.139960,32.000000,
beta,99,rayleigh,0.458725,0.380084,0.790512,32.000000,
beta,99,gamma,0.338480,0.387549,0.790509,32.000000,
beta,99,huber (0.25),0.019812,0.002345,0.139960,32.000000,
beta,99,beta (0.3),0.403462,0.387548,0.790508,32.000000,
beta,100,normal,0.025391,0.002354,0.140304,32.000000,
beta,100,rayleigh,0.540611,0.379927,0.790473,32.000000,
beta,100,gamma,0.296672,0.387508,0.790477,32.000000,
beta,100,huber (0.25),0.027636,0.002354,0.140304,32.000000,
beta,100,beta (0.3),0.463126,0.387507,0.790476,32.000000,
gamma,1,normal,0.266428,0.733557,0.963851,32.000000,
gamma,1,rayleigh,0.983072,0.722715,0.963843,32.000000,
gamma,1,gamma,0.611462,0.733524,0.963842,32.000000,
gamma,1,huber (0.25),0.024703,0.000077,0.170459,32.000000,
gamma,1,beta (0.3),0.708934,0.733512,0.963842,32.000000,
gamma,2,normal,0.283959,0.733550,0.963849,32.000000,
gamma,2,rayleigh,0.922101,0.722694,0.963842,32.000000,
gamma,2,gamma,0.547383,0.733519,0.963841,32.000000,
gamma,2,huber (0.25),0.024994,0.000077,0.170458,32.000000,
gamma,2,beta (0.3),0.685380,0.733508,0.963840,32.000000,
gamma,3,normal,0.230722,0.733703,0.963891,32.000000,
gamma,3,rayleigh,0.952845,0.722832,0.963885,32.000000,
gamma,3,gamma,0.595217,0.733676,0.963884,32.000000,
gamma,3,huber (0.25),0.025619,0.000077,0.170153,32.000000,
gamma,3,beta (0.3),0.774086,0.733666,0.963884,32.000000,
gamma,4,normal,0.270718,0.733458,0.963823,32.000000,
gamma,4,rayleigh,0.864949,0.722616,0.963816,32.000000,
gamma,4,gamma,0.569298,0.733423,0.963814,32.000000,
gamma,4,huber (0.25),0.035965,0.000078,0.170787,32.000000,
gamma,4,beta (0.3),0.677661,0.733409,0.963814,32.000000,
gamma,5,normal,0.285299,0.734025,0.963980,32.000000,
gamma,5,rayleigh,1.034200,0.723115,0.963973,32.000000,
gamma,5,gamma,0.577803,0.733995,0.963972,32.000000,
gamma,5,huber (0.25),0.025996,0.000077,0.170065,32.000000,
gamma,5,beta (0.3),0.723189,0.733982,0.963972,32.000000,
gamma,6,normal,0.265341,0.733556,0.963850,32.000000,
gamma,6,rayleigh,0.988497,0.722701,0.963844,32.000000,
gamma,6,gamma,0.558849,0.733527,0.963843,32.000000,
gamma,6,huber (0.25),0.026940,0.000077,0.170492,32.000000,
gamma,6,beta (0.3),0.688539,0.733516,0.963842,32.000000,
gamma,7,normal,0.258027,0.733676,0.963883,32.000000,
gamma,7,rayleigh,0.957895,0.722780,0.963877,32.000000,
gamma,7,gamma,0.614811,0.733645,0.963876,32.000000,
gamma,7,huber (0.25),0.028590,0.000077,0.170202,32.000000,
gamma,7,beta (0.3),0.718056,0.733630,0.963875,32.000000,
gamma,8,normal,0.248211,0.733835,0.963928,32.000000,
gamma,8,rayleigh,0.940114,0.722961,0.963920,32.000000,
gamma,8,gamma,0.635778,0.733801,0.963919,32.000000,
gamma,8,huber (0.25),0.026409,0.000077,0.170262,32.000000,
gamma,8,beta (0.3),0.709907,0.733790,0.963918,32.000000,
gamma,9,normal,0.285622,0.733583,0.963858,32.000000,
gamma,9,rayleigh,1.032491,0.722716,0.963851,32.000000,
gamma,9,gamma,0.620184,0.733553,0.963850,32.000000,
gamma,9,huber (0.25),0.026215,0.000078,0.170785,32.000000,
gamma,9,beta (0.3),0.699926,0.733540,0.963849,32.000000,
gamma,10,normal,0.232268,0.733692,0.963888,32.000000,
gamma,10,rayleigh,0.949451,0.722807,0.963881,32.000000,
gamma,10,gamma,0.539470,0.733659,0.963880,32.000000,
gamma,10,huber (0.25),0.023836,0.000077,0.170286,32.000000,
gamma,10,beta (0.3),0.726269,0.733645,0.963878,32.000000,
gamma,11,normal,0.216403,0.733531,0.963843,32.000000,
gamma,11,rayleigh,0.901306,0.722658,0.963837,32.000000,
gamma,11,gamma,0.538495,0.733500,0.963836,32.000000,
gamma,11,huber (0.25),0.029089,0.000077,0.170352,32.000000,
gamma,11,beta (0.3),0.705208,0.733486,0.963834,32.000000,
gamma,12,normal,0.235151,0.733772,0.963910,32.000000,
gamma,12,rayleigh,0.880884,0.722887,0.963904,32.000000,
gamma,12,gamma,0.534805,0.733741,0.963902,32.000000,
gamma,12,huber (0.25),0.024242,0.000077,0.170534,32.000000,
gamma,12,beta (0.3),0.708181,0.733728,0.963902,32.000000,
gamma,13,normal,0.283369,0.733770,0.963910,32.000000,
gamma,13,rayleigh,0.947284,0.722878,0.963903,32.000000,
gamma,13,gamma,0.613460,0.733735,0.963901,32.000000,
gamma,13,huber (0.25),0.024958,0.000077,0.170106,32.000000,
gamma,13,beta (0.3),0.690516,0.733720,0.963899,32.000000,
gamma,14,normal,0.255404,0.733665,0.963880,32.000000,
gamma,14,rayleigh,0.859901,0.722819,0.963874,32.000000,
gamma,14,gamma,0.541150,0.733631,0.963872,32.000000,
gamma,14,huber (0.25),0.023929,0.000077,0.169589,32.000000,
gamma,14,beta (0.3),0.696074,0.733618,0.963871,32.000000,
gamma,15,normal,0.240871,0.733481,0.963830,32.000000,
gamma,15,rayleigh,0.848415,0.722622,0.963823,32.000000,
gamma,15,gamma,0.572295,0.733448,0.963821,32.000000,
gamma,15,huber (0.25),0.024786,0.000077,0.170546,32.000000,
gamma,15,beta (0.3),0.709098,0.733435,0.963820,32.000000,
gamma,16,normal,0.266598,0.733627,0.963870,32.000000,
gamma,16,rayleigh,0.834181,0.722755,0.963864,32.000000,
gamma,16,gamma,0.538470,0.733596,0.963862,32.000000,
gamma,16,huber (0.25),0.024040,0.000077,0.170623,32.000000,
gamma,16,beta (0.3),0.684310,0.733583,0.963861,32.000000,
gamma,17,normal,0.223201,0.733569,0.963854,32.000000,
gamma,17,rayleigh,0.879113,0.722705,0.963847,32.000000,
gamma,17,gamma,0.571361,0.733538,0.963846,32.000000,
gamma,17,huber (0.25),0.024848,0.000077,0.170342,32.000000,
gamma,17,beta (0.3),0.709336,0.733524,0.963845,32.000000,
gamma,18,normal,0.262540,0.733446,0.963820,32.000000,
gamma,18,rayleigh,0.775989,0.722584,0.963813,32.000000,
gamma,18,gamma,0.552109,0.733415,0.963812,32.000000,
gamma,18,huber (0.25),0.025507,0.000077,0.170335,32.000000,
gamma,18,beta (0.3),0.707036,0.733400,0.963811,32.000000,
gamma,19,normal,0.218344,0.733676,0.963883,32.000000,
gamma,19,rayleigh,0.861551,0.722780,0.963877,32.000000,
gamma,19,gamma,0.557508,0.733645,0.963876,32.000000,
gamma,19,huber (0.25),0.027865,0.000077,0.170761,32.000000,
gamma,19,beta (0.3),0.705724,0.733631,0.963874,32.000000,
gamma,20,normal,0.224519,0.733595,0.963861,32.000000,
gamma,20,rayleigh,0.863363,0.722735,0.963855,32.000000,
gamma,20,gamma,0.568744,0.733562,0.963853,32.000000,
gamma,20,huber (0.25),0.024422,0.000077,0.169624,32.000000,
gamma,20,beta (0.3),0.686211,0.733549,0.963852,32.000000,
gamma,21,normal,0.248507,0.733744,0.963902,32.000000,
gamma,21,rayleigh,0.890926,0.722845,0.963896,32.000000,
gamma,21,gamma,0.599052,0.733714,0.963895,32.000000,
gamma,21,huber (0.25),0.036213,0.000078,0.170911,32.000000,
gamma,21,beta (0.3),0.719039,0.733701,0.963893,32.000000,
gamma,22,normal,0.218850,0.733838,0.963928,32.000000,
gamma,22,rayleigh,0.950491,0.722911,0.963922,32.000000,
gamma,22,gamma,0.615306,0.733806,0.963920,32.000000,
gamma,22,huber (0.25),0.023582,0.000077,0.170490,32.000000,
gamma,22,beta (0.3),0.721787,0.733791,0.963919,32.000000,
gamma,23,normal,0.242015,0.734075,0.963994,32.000000,
gamma,23,rayleigh,0.865299,0.723180,0.963987,32.000000,
gamma,23,gamma,0.587007,0.734039,0.963985,32.000000,
gamma,23,huber (0.25),0.026702,0.000077,0.170783,32.000000,
gamma,23,beta (0.3),0.779667,0.734027,0.963984,32.000000,
gamma,24,normal,0.233853,0.733519,0.963840,32.000000,
gamma,24,rayleigh,0.833720,0.722676,0.963834,32.000000,
gamma,24,gamma,0.645904,0.733487,0.963832,32.000000,
gamma,24,huber (0.25),0.024687,0.000077,0.169965,32.000000,
gamma,24,beta (0.3),0.683940,0.733473,0.963831,32.000000,
gamma,25,normal,0.256962,0.733791,0.963915,32.000000,
gamma,25,rayleigh,0.836135,0.722911,0.963909,32.000000,
gamma,25,gamma,0.594987,0.733757,0.963907,32.000000,
gamma,25,huber (0.25),0.024729,0.000077,0.170353,32.000000,
gamma,25,beta (0.3),0.709659,0.733745,0.963905,32.000000,
gamma,26,normal,0.237609,0.733206,0.963754,32.000000,
gamma,26,rayleigh,0.879876,0.722385,0.963746,32.000000,
gamma,26,gamma,0.575661,0.733170,0.963745,32.000000,
gamma,26,huber (0.25),0.024722,0.000077,0.170642,32.000000,
gamma,26,beta (0.3),0.676788,0.733155,0.963743,32.000000,
gamma,27,normal,0.273943,0.733831,0.963926,32.000000,
gamma,27,rayleigh,0.910596,0.722928,0.963920,32.000000,
gamma,27,gamma,0.541786,0.733798,0.963918,32.000000,
gamma,27,huber (0.25),0.034374,0.000077,0.170652,32.000000,
gamma,27,beta (0.3),0.695426,0.733783,0.963917,32.000000,
gamma,28,normal,0.237152,0.733743,0.963902,32.000000,
gamma,28,rayleigh,0.935742,0.722854,0.963896,32.000000,
gamma,28,gamma,0.508484,0.733712,0.963894,32.000000,
gamma,28,huber (0.25),0.025698,0.000077,0.170421,32.000000,
gamma,28,beta (0.3),0.705097,0.733698,0.963893,32.000000,
gamma,29,normal,0.230191,0.733608,0.963865,32.000000,
gamma,29,rayleigh,0.879623,0.722730,0.963858,32.000000,
gamma,29,gamma,0.539159,0.733577,0.963857,32.000000,
gamma,29,huber (0.25),0.025126,0.000077,0.170205,32.000000,
gamma,29,beta (0.3),0.699414,0.733563,0.963856,32.000000,
gamma,30,normal,0.242902,0.733707,0.963892,32.000000,
gamma,30,rayleigh,0.825448,0.722828,0.963885,32.000000,
gamma,30,gamma,0.581214,0.733673,0.963884,32.000000,
gamma,30,huber (0.25),0.023960,0.000077,0.170685,32.000000,
gamma,30,beta (0.3),0.685067,0.733658,0.963882,32.000000,
gamma,31,normal,0.267889,0.733421,0.963813,32.000000,
gamma,31,rayleigh,0.961012,0.722578,0.963806,32.000000,
gamma,31,gamma,0.579774,0.733386,0.963804,32.000000,
gamma,31,huber (0.25),0.035375,0.000077,0.170083,32.000000,
gamma,31,beta (0.3),0.724910,0.733372,0.963803,32.000000,
gamma,32,normal,0.238674,0.733626,0.963870,32.000000,
gamma,32,rayleigh,0.955828,0.722744,0.963863,32.000000,
gamma,32,gamma,0.573869,0.733593,0.963861,32.000000,
gamma,32,huber (0.25),0.023603,0.000077,0.170603,32.000000,
gamma,32,beta (0.3),0.719982,0.733578,0.963860,32.000000,
gamma,33,normal,0.254304,0.733632,0.963871,32.000000,
gamma,33,rayleigh,0.824366,0.722755,0.963865,32.000000,
gamma,33,gamma,0.599315,0.733604,0.963865,32.000000,
gamma,33,huber (0.25),0.026077,0.000077,0.169763,32.000000,
gamma,33,beta (0.3),0.697129,0.733592,0.963864,32.000000,
